ID,Price,Manufacturer,Year,Category,Leather,Fuel,Engine,Cylinders,Transmission,Drive,Doors,Color,Airbags,Km,Turbo,Origin
42303965,100355,MERCEDES-BENZ,2017,SUV,Yes,Petrol,3.5,6.0,Tiptronic,4x4,4,Grey,12,31000,0,Germany
45781777,19757,HYUNDAI,2016,Sedan,No,Petrol,2.0,4.0,Automatic,Front,4,Red,6,44000,0,Korea
45806675,6429,KIA,2018,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,12,107109,0,Korea
45804458,28532,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Brown,4,89043,0,Korea
45798715,14113,FORD,2014,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,4,Black,12,27700,0,US
45793169,6743,CHEVROLET,2010,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,White,4,50221,0,US
45810112,13150,CHEVROLET,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Grey,4,111770,0,US
45810066,59834,HONDA,2018,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,27176,0,Japan
45732873,15367,HYUNDAI,2013,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,31381,0,Korea
45809969,59837,HONDA,2018,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Grey,4,13048,0,Japan
45776563,4704,TOYOTA,2002,Sedan,No,Petrol,1.5,4.0,Manual,4x4,2,White,2,24685,0,Japan
45802215,40889,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Black,4,79911,0,Korea
45732722,10036,HYUNDAI,2014,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,720227,0,Korea
45805021,7213,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,130339,0,Korea
45809289,14950,HONDA,2014,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Blue,4,165000,0,Japan
45810071,35617,CHEVROLET,2017,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,4,Golden,4,56486,0,US
45813848,5645,FORD,2016,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,4,White,12,82296,0,US
45798093,12287,HYUNDAI,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,79355,0,Korea
45803308,5175,HYUNDAI,2015,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,537500,0,Korea
45492257,34497,VOLKSWAGEN,2017,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,Grey,12,49800,1,Germany
45790470,15681,HYUNDAI,2013,Sedan,No,Petrol,1.8,4.0,Automatic,Front,4,Grey,0,96584,0,Korea
45729803,27065,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,70196,0,Korea
45798314,18503,HYUNDAI,2016,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,4,Silver,4,28332,0,Korea
45787908,21639,TOYOTA,2013,Sedan,Yes,Petrol,2.5,5.0,Tiptronic,Front,4,Black,16,88000,0,Japan
45792865,68994,MERCEDES-BENZ,2012,SUV,Yes,Petrol,4.7,8.0,Tiptronic,4x4,4,Black,8,96000,1,Germany
45454791,28852,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Rear,4,Black,12,111000,1,Germany
45808066,17249,FORD,2006,Minivan,No,Diesel,2.4,5.0,Manual,Rear,2,White,5,190000,0,US
45810075,42557,CHEVROLET,2016,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,4,Black,4,87722,0,US
45810505,15681,FORD,2014,Minivan,No,Diesel,2.2,4.0,Manual,Front,2,White,0,168000,1,US
45480063,10500,NISSAN,2013,Hatchback,No,Petrol,1.2,3.0,Variator,Front,4,Black,2,35000,0,Japan
45637390,4704,BMW,1996,Sedan,Yes,Petrol,2.5,6.0,Manual,Rear,4,Green,4,232000,0,Germany
45793629,5802,CHEVROLET,2007,SUV,Yes,Diesel,2.0,5.0,Automatic,Front,4,Silver,4,72816,0,US
45732654,16308,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,White,4,240573,0,Korea
45809876,16041,CHEVROLET,2013,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,Black,4,122555,0,US
45806198,10976,MERCEDES-BENZ,2002,Sedan,Yes,Petrol,4.3,8.0,Automatic,Rear,4,Black,10,29000,0,Germany
45809225,51965,FORD,2015,Sedan,Yes,Petrol,3.5,4.0,Automatic,Front,4,Black,4,56476,0,US
45627808,16300,KIA,2012,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,4,Black,12,155200,0,Korea
45802255,36899,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Grey,4,105461,0,Korea
45603341,14426,TOYOTA,2017,Hatchback,Yes,Hybrid,1.5,4.0,Tiptronic,Front,4,Blue,12,26724,0,Japan
45642466,31361,TOYOTA,2001,SUV,No,LPG,4.7,8.0,Automatic,4x4,4,White,8,250000,0,Japan
45802731,21395,HYUNDAI,2011,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Silver,4,166226,0,Korea
45807749,73698,BMW,2015,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,4,Grey,12,43000,1,Germany
45730428,32045,SSANGYONG,2013,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,107141,0,Korea
45816567,16308,MERCEDES-BENZ,2002,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,Rear,4,Black,6,189000,0,Germany
45803891,24543,HYUNDAI,2012,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Grey,4,151995,0,Korea
45808900,16766,CHEVROLET,2014,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,32750,0,US
45790954,4704,NISSAN,2002,Sedan,No,Petrol,2.0,4.0,Tiptronic,Front,4,Blue,4,136000,0,Japan
45777027,33243,LEXUS,2014,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,4,Grey,12,157000,0,Japan
45807568,10036,NISSAN,2003,SUV,Yes,Petrol,3.5,6.0,Automatic,4x4,4,Golden,12,61000,0,Japan
45793991,13799,HONDA,2009,Sedan,No,Hybrid,1.3,4.0,Automatic,Front,4,Red,12,65000,0,Japan
45653158,13328,LEXUS,2010,SUV,Yes,Hybrid,3.5,6.0,Automatic,4x4,4,Silver,12,186005,0,Japan
45804123,28241,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,138015,0,Korea
45797714,14740,HYUNDAI,2008,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Black,4,66558,0,Korea
45788510,19757,MERCEDES-BENZ,2006,SUV,Yes,LPG,3.5,6.0,Tiptronic,4x4,4,Silver,12,114000,0,Germany
45802283,47217,HYUNDAI,2017,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,4,Grey,4,112523,0,Korea
45805669,7840,CHEVROLET,2007,SUV,Yes,Petrol,1.7,4.0,Manual,4x4,4,Black,6,11000,0,US
45805461,17876,FORD,2013,Hatchback,No,Hybrid,2.0,4.0,Variator,Front,4,Grey,10,160000,0,US
45808894,10697,CHEVROLET,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Black,4,125837,0,US
45175819,21796,FORD,2017,Sedan,No,Hybrid,2.0,4.0,Automatic,Front,4,Red,8,18839,0,US
45811786,11917,TOYOTA,2014,Sedan,Yes,Petrol,2.5,5.0,Tiptronic,Front,4,Black,12,73000,0,Japan
45767735,20385,VOLKSWAGEN,2016,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,4,Black,12,50395,1,Germany
45802221,42152,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Grey,4,61000,0,Korea
45782176,17876,LEXUS,2013,Hatchback,Yes,Hybrid,1.8,4.0,Tiptronic,Front,4,Silver,12,267015,1,Japan
45809353,13065,HONDA,2013,Universal,Yes,Petrol,1.3,4.0,Automatic,Front,4,White,4,39693,0,Japan
45803058,52357,HYUNDAI,2017,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,70800,0,Korea
45781490,6300,BMW,1990,Sedan,Yes,Petrol,3.0,6.0,Manual,Rear,4,Grey,0,300000,0,Germany
45809563,19378,HONDA,2013,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,White,4,170000,0,Japan
45746608,7840,SUBARU,2004,SUV,No,LPG,2.0,4.0,Tiptronic,4x4,4,Silver,12,120000,0,Japan
45803581,13799,HYUNDAI,2017,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,305023,0,Korea
45812802,10976,KIA,2008,Hatchback,No,Petrol,1.1,4.0,Manual,Front,4,Black,4,91000,0,Korea
45794882,9408,MITSUBISHI,2000,SUV,No,Petrol,1.8,4.0,Automatic,4x4,4,White,2,111111,0,Japan
45810021,52959,CHEVROLET,2016,Sedan,Yes,Petrol,3.6,4.0,Automatic,Front,4,Black,4,73960,0,US
45763862,23521,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,4.0,Tiptronic,Front,4,White,8,152000,0,Japan
44319396,9408,TOYOTA,2009,Hatchback,No,Petrol,1.5,4.0,Variator,Front,4,White,10,147000,0,Japan
45811196,15681,MERCEDES-BENZ,2005,Minivan,No,Diesel,2.2,4.0,Manual,Rear,4,Silver,4,237000,1,Germany
45804913,18312,HYUNDAI,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,189414,0,Korea
41976837,90006,BMW,2015,SUV,Yes,Diesel,3.0,6.0,Tiptronic,4x4,4,White,8,31100,1,Germany
45636733,15681,SUBARU,2014,Sedan,Yes,Hybrid,2.0,4.0,Automatic,4x4,4,White,0,270472,0,Japan
45802574,48202,HYUNDAI,2015,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,51651,0,Korea
45797108,13589,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Grey,4,218000,0,Korea
45806459,10976,MITSUBISHI,2002,Universal,No,Petrol,2.0,4.0,Tiptronic,4x4,4,White,2,190000,1,Japan
45567258,7056,NISSAN,2013,SUV,Yes,Petrol,1.6,4.0,Automatic,Front,4,Black,0,312118,0,Japan
45816476,130148,MERCEDES-BENZ,2015,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,4,Black,16,71500,1,Germany
45810516,21940,CHEVROLET,2012,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Grey,4,160000,0,US
45747977,9095,HONDA,2011,Hatchback,Yes,Hybrid,1.3,4.0,Automatic,Front,4,Green,5,123000,0,Japan
45490558,6272,HONDA,2001,Sedan,No,Petrol,1.5,4.0,Automatic,Front,4,White,4,111111,0,Japan
45769434,9408,HYUNDAI,2013,SUV,Yes,Petrol,1.8,4.0,Automatic,Front,4,Grey,12,207606,0,Korea
45798269,17249,AUDI,2011,Sedan,Yes,Petrol,3.2,6.0,Automatic,Front,4,Black,12,138000,0,Germany
45777730,5331,BMW,1998,Sedan,Yes,Petrol,1.8,4.0,Automatic,Rear,4,Green,5,256837,0,Germany
45757682,5488,FORD,2016,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,4,White,12,70566,0,US
42877798,31361,TOYOTA,2004,SUV,No,LPG,4.7,8.0,Automatic,4x4,4,Black,4,204000,0,Japan
45770044,12544,TOYOTA,2008,Sedan,Yes,Hybrid,3.3,6.0,Automatic,4x4,4,White,12,334414,0,Japan
44915341,17562,TOYOTA,2011,Hatchback,No,Hybrid,1.8,4.0,Automatic,Rear,4,Grey,0,155000,0,Japan
45781859,17249,TOYOTA,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,4,Black,10,99000,0,Japan
45797843,18826,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,4,White,4,111232,0,Korea
45758689,30734,BMW,2011,Coupe,Yes,Petrol,3.0,6.0,Tiptronic,Rear,2,Black,8,230000,1,Germany
45732839,9252,HYUNDAI,2015,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,455579,0,Korea
45792364,16308,KIA,2014,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,Silver,4,36037,0,Korea
45815105,30420,HYUNDAI,2016,SUV,Yes,Petrol,2.0,4.0,Tiptronic,Front,4,Black,8,23000,0,Korea
45816478,10192,MERCEDES-BENZ,2006,Sedan,Yes,Petrol,1.7,4.0,Tiptronic,Front,4,White,6,98000,0,Germany
45599347,18817,FORD,2014,Sedan,No,Petrol,1.5,4.0,Tiptronic,Front,4,White,12,68800,1,US
45776843,16935,HONDA,2014,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Grey,8,185000,0,Japan
45730768,18817,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,32595,0,Korea
45806644,5175,TOYOTA,2011,SUV,Yes,Petrol,2.7,4.0,Automatic,Front,4,Grey,12,201570,0,Japan
45804300,23521,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,1.8,4.0,Automatic,Rear,4,White,0,156682,0,Germany
45729907,27033,HYUNDAI,2017,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,4,White,4,137929,0,Korea
45646930,10349,BMW,2011,SUV,Yes,Diesel,3.0,6.0,Automatic,4x4,4,Black,0,332243,0,Germany
45642365,18817,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,4,White,12,35058,0,Japan
45781567,18189,BMW,2011,Coupe,Yes,Petrol,3.0,6.0,Automatic,4x4,2,Blue,12,164000,0,Germany
45770529,27598,HYUNDAI,2016,Sedan,No,Petrol,2.0,4.0,Automatic,Front,4,White,10,70000,0,Korea
45664435,25716,BMW,2014,SUV,Yes,Diesel,3.0,6.0,Automatic,4x4,4,Blue,0,141384,0,Germany
45767331,4547,CHEVROLET,2012,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,4,Blue,0,162190,0,US
45761900,7213,HONDA,2004,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,4,Silver,4,15200,0,Japan
45415465,12231,KIA,2012,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,5,White,12,92000,0,Korea
45803584,5331,OPEL,1995,Hatchback,No,LPG,1.6,4.0,Manual,Front,4,Blue,4,250000,0,Germany
45732744,10349,HYUNDAI,2014,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,White,4,406314,0,Korea
45784219,17876,TOYOTA,2010,Sedan,Yes,Petrol,1.8,4.0,Variator,Front,4,Golden,0,185000,0,Japan
45772768,30734,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,4,Black,12,200179,0,Germany
45809728,22502,TOYOTA,2013,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,White,4,93810,0,Japan
45426767,13172,CHEVROLET,2012,Sedan,No,Petrol,1.4,4.0,Automatic,Rear,4,Silver,12,95000,1,US
45812701,11760,CHEVROLET,2018,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,4,Grey,12,43658,0,US
45730122,24709,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,54734,0,Korea
45792240,14113,KIA,2012,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,55521,0,Korea
45815091,10000,TOYOTA,2006,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,4,Silver,2,95000,0,Japan
45733571,42692,HYUNDAI,2015,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,Grey,4,59150,0,Korea
45732995,22273,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Black,4,136500,0,Korea
45789945,39829,KIA,2016,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,54541,0,Korea
45813189,4704,FORD,2015,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,4,Red,12,148709,0,US
45809224,15530,TOYOTA,2012,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,4,Black,4,121430,0,Japan
45798934,25089,MERCEDES-BENZ,2012,Sedan,Yes,Petrol,4.7,8.0,Tiptronic,Rear,4,Grey,14,177394,1,Germany
45730821,44166,SSANGYONG,2016,SUV,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,28699,0,Korea
45802899,23408,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,151000,0,Korea
45794330,18817,TOYOTA,2013,Sedan,No,Hybrid,1.8,6.0,Automatic,Front,4,Silver,12,130000,0,Japan
45809990,55823,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,4x4,4,Silver,12,74000,0,Germany
45779354,29793,LEXUS,2014,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,4,White,12,66000,0,Japan
45807346,35438,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Silver,0,197221,0,Germany
45435648,11290,FORD,2015,Sedan,No,Petrol,2.0,4.0,Automatic,Front,4,Blue,12,100000,0,US
43398221,43592,TOYOTA,2015,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,4,Black,12,66000,0,Japan
45792092,17249,BMW,2010,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,4,Black,8,190000,0,Germany
45781233,25089,HYUNDAI,2016,Sedan,No,Petrol,2.0,4.0,Tiptronic,Front,4,White,11,161600,0,Korea
45188389,89379,MERCEDES-BENZ,2018,Sedan,Yes,Petrol,2.0,4.0,Automatic,Rear,4,Black,0,21000,1,Germany
45646885,11133,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,4,Black,12,179381,0,Japan
44864236,19130,TOYOTA,2010,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,4,Black,0,264000,0,Japan
45730161,25591,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Grey,4,71627,0,Korea
45221813,7840,MERCEDES-BENZ,2008,Hatchback,Yes,Petrol,1.7,4.0,Tiptronic,Front,4,Black,12,87000,0,Germany
45803290,5645,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,596900,0,Korea
45801367,13172,TOYOTA,2007,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,4,Silver,6,144000,0,Japan
45760699,9879,CHEVROLET,2017,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,4,Black,12,115658,0,US
45809149,4936,HONDA,2013,Hatchback,Yes,Petrol,1.3,4.0,Automatic,Front,4,Silver,4,120417,0,Japan
45788294,14113,VOLKSWAGEN,2009,Sedan,Yes,Petrol,2.5,8.0,Tiptronic,Rear,4,White,12,130000,0,Germany
45621866,18503,HYUNDAI,2014,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,4,Black,6,148800,0,Korea
45598601,25089,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,6.0,Automatic,Front,4,Black,12,12000,0,Japan
45802799,22843,HYUNDAI,2012,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,174712,0,Korea
44370309,9500,VOLKSWAGEN,2010,Sedan,Yes,Petrol,2.5,5.0,Tiptronic,Front,4,Silver,6,14400,0,Germany
45766854,10976,NISSAN,2008,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Rear,4,Silver,12,112000,0,Japan
45782116,10976,TOYOTA,2009,Sedan,No,Hybrid,2.4,4.0,Automatic,Front,4,Green,8,140000,0,Japan
44659685,21326,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,5.0,Automatic,Front,4,Blue,6,75000,0,Germany
45804815,34240,HYUNDAI,2014,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,117436,0,Korea
45800062,11604,NISSAN,2003,SUV,Yes,Petrol,2.0,4.0,Automatic,4x4,4,White,2,145000,0,Japan
45730889,15458,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,93238,0,Korea
45651139,17562,MERCEDES-BENZ,2017,SUV,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,0,109608,0,Germany
45759404,23521,TOYOTA,2014,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,White,8,150000,0,Japan
45803369,13423,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,64666,0,Korea
45794242,40456,FORD,2016,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,4,Silver,12,44445,0,US
45809491,37301,HONDA,2015,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Black,4,28792,0,Japan
45802397,19441,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,223603,0,Korea
41962293,37633,BMW,2007,Coupe,Yes,Petrol,5.0,10.0,Tiptronic,Rear,2,Black,12,187500,0,Germany
45802653,33243,HYUNDAI,2015,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,164997,0,Korea
45646046,18817,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,4,White,12,35058,0,Japan
45772370,69935,LEXUS,2015,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Silver,0,273493,0,Japan
45798071,14069,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,112417,0,Korea
45665444,21937,NISSAN,2016,Sedan,No,Petrol,1.8,4.0,Automatic,Front,4,Silver,12,19200,0,Japan
45767466,12074,TOYOTA,2009,SUV,Yes,Hybrid,3.3,6.0,Automatic,4x4,4,Blue,12,420550,0,Japan
45812700,6899,BMW,1994,Sedan,Yes,Petrol,1.6,4.0,Manual,Rear,4,Carnelian red,2,308910,0,Germany
45728647,39161,SSANGYONG,2013,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,105924,0,Korea
45814693,10036,HONDA,2004,Hatchback,No,Petrol,1.5,4.0,Variator,Front,4,Silver,2,124234,0,Japan
45797252,7527,OPEL,1998,Hatchback,No,Petrol,1.6,4.0,Manual,Front,4,Silver,4,200000,0,Germany
45779747,9600,NISSAN,2005,Hatchback,No,Petrol,1.8,4.0,Variator,Front,4,White,2,190000,0,Japan
44959573,11917,VOLKSWAGEN,2015,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,4,Blue,10,89000,1,Germany
45730067,20592,SSANGYONG,2010,SUV,Yes,Diesel,2.7,4.0,Automatic,Front,4,Black,4,225450,0,Korea
44525166,19761,TOYOTA,2011,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,4,Grey,12,155200,0,Japan
45782470,8154,HONDA,2005,Sedan,No,Petrol,1.5,4.0,Tiptronic,Front,4,Grey,5,223000,0,Japan
45810859,19757,MERCEDES-BENZ,2005,Minivan,Yes,Diesel,2.2,4.0,Manual,Rear,2,White,2,117000,1,Germany
45782229,26657,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,4,Beige,0,170000,0,Japan
45789848,9948,SSANGYONG,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,76640,0,Korea
45790277,16400,VOLKSWAGEN,2011,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,4,Black,10,136000,0,Germany
42199527,26030,KIA,2016,Sedan,No,Hybrid,2.0,4.0,Automatic,Front,4,White,10,75851,0,Korea
45759873,39201,LEXUS,2010,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Black,0,155821,0,Japan
45504018,11604,BMW,2001,Sedan,No,Petrol,3.0,6.0,Manual,Rear,4,Blue,4,168000,0,Germany
45793138,37633,KIA,2017,Sedan,Yes,Hybrid,2.0,4.0,Tiptronic,Front,4,White,16,26000,0,Korea
44149646,34497,TOYOTA,2019,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,4,Silver,12,19050,0,Japan
43375565,8154,HONDA,2003,Sedan,No,Petrol,1.5,4.0,Tiptronic,Front,4,Silver,4,189000,0,Japan
45763319,74953,MERCEDES-BENZ,2018,Sedan,Yes,Petrol,4.7,8.0,Automatic,Rear,4,Black,12,29819,0,Germany
45810580,15423,CHEVROLET,2012,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Red,4,229056,0,US
45601570,19444,SUBARU,2014,SUV,No,Petrol,2.5,4.0,Variator,4x4,4,Black,7,81000,0,Japan
45769667,14269,TOYOTA,2010,SUV,Yes,Hybrid,3.3,6.0,Automatic,4x4,4,Blue,12,300366,0,Japan
45787844,47042,LEXUS,2015,SUV,Yes,Petrol,3.5,6.0,Automatic,4x4,4,Black,16,90680,0,Japan
45794908,12544,HONDA,2009,Hatchback,No,Petrol,1.5,4.0,Manual,Front,4,Red,4,240000,0,Japan
45816086,16308,HYUNDAI,2020,Sedan,Yes,Petrol,2.4,4.0,Automatic,4x4,4,White,12,15149,0,Korea
45807044,26657,TOYOTA,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,4,Black,4,144000,0,Japan
45429599,22580,FORD,2013,Hatchback,Yes,Hybrid,2.0,4.0,Automatic,Rear,4,Grey,10,60000,0,US
45760133,34497,MERCEDES-BENZ,2010,Minivan,No,Diesel,2.2,8.0,Manual,Rear,4,White,4,315000,0,Germany
45659687,36692,AUDI,2012,SUV,Yes,Petrol,3.2,6.0,Tiptronic,4x4,4,White,11,56000,0,Germany
45622885,9722,TOYOTA,2012,Hatchback,No,Hybrid,1.5,4.0,Tiptronic,Front,4,Blue,2,150000,0,Japan
45802806,51373,HYUNDAI,2015,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,94090,0,Korea
45760415,8781,MITSUBISHI,1992,SUV,No,Diesel,2.5,4.0,Manual,4x4,2,Red,0,11111,1,Japan
45809885,14884,CHEVROLET,2011,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,162001,0,US
45285333,6115,HONDA,1999,SUV,No,LPG,2.0,4.0,Manual,4x4,4,Black,2,275200,0,Japan
45796993,30583,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Black,4,120309,0,Korea
45781814,4077,BMW,1995,Sedan,No,Petrol,1.8,4.0,Manual,Rear,4,Black,2,300000,0,Germany
45773515,15053,TOYOTA,2007,Sedan,No,LPG,2.4,4.0,Automatic,Front,4,Beige,6,144000,0,Japan
45800231,15053,MITSUBISHI,2005,SUV,No,Petrol,2.0,4.0,Automatic,4x4,4,Silver,8,155800,0,Japan
45633841,15994,BMW,2015,SUV,Yes,Petrol,3.0,6.0,Automatic,4x4,4,White,0,204461,0,Germany
45732653,16308,HYUNDAI,2016,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,4,White,4,251768,0,Korea
45803482,11290,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,292837,0,Korea
45796001,11917,TOYOTA,2007,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,4,Black,8,336000,0,Japan
45810060,16869,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Black,4,157000,0,Japan
45804043,48534,HYUNDAI,2017,SUV,Yes,Diesel,1.7,4.0,Automatic,Front,4,Blue,4,45331,0,Korea
45758347,21639,TOYOTA,2014,Sedan,No,Petrol,1.8,4.0,Automatic,Front,4,Carnelian red,10,143000,0,Japan
45801368,8938,FORD,2012,Sedan,No,Hybrid,2.5,4.0,Variator,Front,4,White,8,256000,0,US
